ID,publication_date,extracted_url,best_common,best_common_prob,best_full,best_full_prob,best_name,best_name_prob,article_count
36478084,2023-01-01,http://bmrb.io,BMRB,0.998222470283508,Biological Magnetic Resonance Data Bank,0.979251066843669,BMRB,0.99822247,1
34500462,2022-01-01,http://bmtongji.cn/ViMIC/index.php,ViMIC,0.982252717018127,human disease-related Virus Mutations,0.762390741,ViMIC,0.982252717,1
24214957,2013-11-07,http://bNAber.org,bNAber,0.994556367,,0,bNAber,0.994556367,1
26243198,2015-08-05,http://bnet.egr.vcu.edu/miRegulome,miRegulome,0.996385574,,0,miRegulome,0.996385574,1
23846594,2013-07-11,http://bo-protscience.fr/dosa,DoSA,0.991789222,Database of Structural Alignments,0.871132361,DoSA,0.991789222,1
31958638,2020-01-17,http://bomiprot.org,BoMiProt,0.996749759,,0,BoMiProt,0.996749759,1
22383735,2012-03-01,http://born.nii.ac.jp,GENI-DB,0.995142937,,0,GENI-DB,0.995142937,1
24994456,2014-07-03,http://borreliabase.org,BorreliaBase,0.995369911,,0,BorreliaBase,0.995369911,1
37337218,2023-06-19,http://bovinepangenome.github.io,BPC,0.879714051882426,The Bovine Pangenome Consortium,0.898233022954729,The Bovine Pangenome Consortium,0.898233023,1
24259684,2013-11-19,http://brassibase.cos.uni-heidelberg.de,BrassiBase,0.991759181,,0,BrassiBase,0.991759181,1
33600011,2021-03-01,http://brb.nci.nih.gov/splicing,MutSpliceDB,0.996531308,,0,MutSpliceDB,0.996531308,1
26820405,2016-01-28,http://brd.bsvgateway.org/brd,ARD,0.646821141,Biosurveillance Analytics Resource Directory,0.863397956,Biosurveillance Analytics Resource Directory,0.863397956,1
26586806,2015-11-19,http://brecandb.igib.res.in,BreCAN-DB,0.997648492,,0,BreCAN-DB,0.997648492,1
29077946,2018-01-01,http://brp.kfshrc.edu.sa/ared,ARED-Plus,0.983083916,AU-Rich Element Database,0.900331807,ARED-Plus,0.983083916,1
23500449,2013-03-13,http://bsb.kiz.ac.cn:90/DEER,DEER,0.993173659,,0,DEER,0.993173659,1
27905517,2016-12-01,http://bsbe.iiti.ac.in/bsbe/ipdb/index.php,G4IPDB,0.99755083,Nucleic,0.905615389,G4IPDB,0.99755083,1
26896846,2016-02-20,http://bsbe.iiti.ac.in/bsbe/naldb/HOME.php,NALDB,0.99670428,Nucleic acid ligand database,0.987690696,NALDB,0.99670428,1
32026396,2020-02-05,http://bsma.pdbj.org,BSM-Arc,0.996515274,Biological Structure Model Archive,0.965628356,BSM-Arc,0.996515274,1
23406793,2013-02-12,http://bws.iis.sinica.edu.tw/THOD,T-HOD,0.995550072,Text-mined Hypertension,0.958812918,T-HOD,0.995550072,1
22080550,2011-11-12,http://bykdb.ibcp.fr,BYKdb,0.956137955,Bacterial protein tYrosine Kinase database,0.903621137,BYKdb,0.956137955,1
37244568,2023-05-25,http://c4s.site,C4S,0.978218714396159,Comprehensive Collection and Comparison for ChIP-Seq Database,0.939553997733376,C4S,0.978218714,1
31649674,2019-10-09,http://cab-rep.c2b2.columbia.edu,cAb-Rep,0.99714224,,0,cAb-Rep,0.99714224,1
29753807,2018-05-26,http://cabgrid.res.in/cblncrnadb,CbLncRNAdb,0.888481498,,0,CbLncRNAdb,0.888481498,1
35281847,2022-02-24,http://cabgrid.res.in/CerealESTDb,CerealESTdb,0.995376468,,0,CerealESTdb,0.9953764677,1
23336431,2013-01-19,http://cabindb.iasri.res.in/buffsatdb,BuffSatDB,0.98745203,Buffalo MicroSatellite Database,0.644897648,BuffSatDB,0.98745203,1
23396298,2013-02-08,http://cabindb.iasri.res.in/pigeonpea,PIPEMicroDB,0.981419305,PIgeonPEa Microsatellite DataBase,0.70065501,PIPEMicroDB,0.981419305,1
32027495,2020-03-10,http://cactus.nci.nih.gov/download/tautomer,,0,tautomeric,0.663365901,tautomeric,0.663365901,1
35646870,2022-05-12,http://cad.bio-it.cn,CAD,0.701188544432322,Cancer Antigens Database,0.973548531532288,Cancer Antigens Database,0.973548532,1
26225242,2015-03-18,http://cadd.pharmacy.nankai.edu.cn/phin,PhIN,0.994730279,protein pharmacology interaction network database,0.937448184,PhIN,0.994730279,1
30546860,2018-11-23,http://cadd.pharmacy.nankai.edu.cn/yatcm/home,YaTCM,0.994157434,,0,YaTCM,0.994157434,1
22559792,2012-05-15,http://cadd.suda.edu.cn/admet,PKKB,0.895442531,PharmacoKinetics Knowledge Base,0.882700513,PKKB,0.895442531,1
33068433,2021-01-01,http://cadd.zju.edu.cn/cidb,CovalentInDB,0.996971965,Covalent Inhibitor Database,0.987251094,CovalentInDB,0.996971965,1
"36300631, 33010159",2023-01-01,http://cadd.zju.edu.cn/protacdb,PROTAC-DB,0.975279614,,0,PROTAC-DB,0.975279614,2
37317043,2023-06-14,http://cadd.zju.edu.cn/tocodecoy,ToCoDDB,0.995572805404663,,0,ToCoDDB,0.995572805,1
36320030,2022-11-01,http://cadd.zju.edu.cn/vgsc,VGSC-DB,0.984007269144058,Voltage-gated Sodium Channels Database,0.868036933243275,VGSC-DB,0.984007269,1
36922546,2023-03-15,http://caf.zbiolab.cn,CAFrgDB,0.997324407100678,CAF related Gene DataBase,0.806434163025447,CAFrgDB,0.997324407,1
31701131,2020-01-01,http://cailab.labshare.cn/cancertracer,CancerTracer,0.997136056,,0,CancerTracer,0.997136056,1
31901979,2020-01-04,http://cailab.labshare.cn/CNAdbCC,CNAdbCC,0.992988825,,0,CNAdbCC,0.992988825,1
36968016,2023-03-17,http://cailab.labshare.cn/ESCCdb,ESCCdb,0.997133612632752,,0,ESCCdb,0.997133613,1
38062357,2023-12-07,http://cailab.labshare.cn/SingleScan,SingleScan,0.982607126235962,,0,SingleScan,0.982607126,1
27387194,2017-09-01,http://camellia.ahau.edu.cn/TBC2health,TBC2health,0.996583238,,0,TBC2health,0.996583238,1
29520288,2018-02-22,http://camellia.ahau.edu.cn/TBC2target,TBC2target,0.991942734,,0,TBC2target,0.991942734,1
37337236,2023-06-19,http://camhred.org,CAMHRED,0.988834667205811,Cameroon Health Research and Evidence Database,0.954938610394796,CAMHRED,0.988834667,1
36370097,2023-01-01,http://camp.bicnirrh.res.in,CAMPR4,0.996928572654724,,0,CAMPR4,0.996928573,1
33306801,2020-12-01,http://camregbase.org,CamRegBase,0.996998787,,0,CamRegBase,0.996998787,1
23893318,2013-07-25,http://cancer.digitalslidearchive.net,CDSA,0.964991828,Cancer Digital Slide Archive,0.8173123,CDSA,0.964991828,1
"25355519, 27727438, 27899578, 30371878",2019-01-01,http://cancer.sanger.ac.uk,COSMIC,0.99756813,the Catalogue Of Somatic Mutations In Cancer,0.939183259,COSMIC,0.99756813,4
22659240,2012-05-31,http://cancerproview.dmb.med.keio.ac.jp/php/cpv.html,CancerProView,0.997434795,,0,CancerProView,0.997434795,1
37351774,2023-06-23,http://canismitosnp.pl,Canis MitoSNP,0.901335914929708,,0,Canis MitoSNP,0.901335915,1
33942873,2021-05-01,http://cannusedb.csic.es,CANNUSE,0.991508305,,0,CANNUSE,0.991508305,1
36624665,2023-01-01,http://cansar.ai,canSAR,0.990496933460236,,0,canSAR,0.990496933,1
"26657895, 30945201",2019-01-01,"http://cantata.amu.edu.pl, http://yeti.amu.edu.pl/CANTATA",CANTATAdb,0.954158604,,0,CANTATAdb,0.954158604,2
27822553,2016-09-01,http://caporaso-lab.github.io/mockrobiota,mockrobiota,0.997430325,,0,mockrobiota,0.997430325,1
25002814,2014-06-12,http://caps.ncbs.res.in/DOR,DOR,0.974434396,Database of Olfactory Receptors,0.88843143,DOR,0.974434396,1
35230424,2022-03-01,http://caps.ncbs.res.in/dsdbase2,DSDBASE2.0,0.905258506536484,DiSulphide,0.537806212902069,DSDBASE2.0,0.905258507,1
24194591,2013-11-04,http://caps.ncbs.res.in/lenvardb,LenVarDB,0.996493101,Protein Alignments organized as Structural Superfamilies,0.726639379,LenVarDB,0.996493101,1
23189029,2012-11-12,http://caps.ncbs.res.in/myosinome,Myosinome,0.969296992,,0,Myosinome,0.969296992,1
27478368,2016-07-19,http://caps.ncbs.res.in/pimadb,PIMADb,0.994888186,protein interactions in huge macromolecular assemblies,0.905600566,PIMADb,0.994888186,1
23314754,2013-01-10,http://caps.ncbs.res.in/stifdb2,STIFDB2,0.995890498,,0,STIFDB2,0.995890498,1
"31665441, 23650175, 27789705",2020-01-01,http://card.mcmaster.ca,CARD,0.996455212,Comprehensive Antibiotic Resistance Database,0.990965346,CARD,0.996455212,3
23794735,2013-06-21,http://carlsbad.health.unm.edu/carlsbad,CARLSBAD,0.99360311,,0,CARLSBAD,0.99360311,1
28365725,2017-01-01,http://carotenoiddb.jp,,0,Carotenoid,0.51871109,Carotenoid,0.51871109,1
36069936,2022-09-01,"http://carrotomics.org/, http://www.bioinfo.wsu.edu",CarrotOmics,0.995228946208954,,0,CarrotOmics,0.995228946,1
35898309,2022-05-18,http://carsdb.ppmclab.com,CARs-DB,0.946241497993469,,0,CARs-DB,0.946241498,1
31349169,2019-07-16,http://cb.imsc.res.in/deduct,DEDuCT,0.989132156,Database of Endocrine Disrupting Chemicals and their Toxicity profiles,0.964690409,DEDuCT,0.989132156,1
37030102,2023-04-05,http://cb.imsc.res.in/epek,EPEK,0.994291424751282,Ectopic Pregnancy Expression Knowledgebase,0.825991779565811,EPEK,0.994291425,1
34793786,2021-11-15,http://cb.imsc.res.in/fccp,FCCP,0.977487087,Fragrance Chemicals in Children's Products,0.952817567,FCCP,0.977487087,1
"36910986, 29531263",2023-02-23,http://cb.imsc.res.in/imppat,IMPPAT,0.988455057,,0,IMPPAT,0.988455057,2
35424258,2021-01-12,http://cb.imsc.res.in/mefsat,MeFSAT,0.988593876,Medicinal Fungi Secondary metabolites And Therapeutics,0.926579752,MeFSAT,0.988593876,1
34534667,2021-09-15,http://cb.imsc.res.in/texas,TExAs,0.994255507,Human Tissue-specific Exposome Atlas,0.91863317,TExAs,0.994255507,1
38160837,2023-12-29,http://cb.imsc.res.in/vicekb,ViCEKb,0.993827700614929,Vitiligo-linked Chemical Exposome Knowledgebase,0.685123500498858,ViCEKb,0.993827701,1
23630576,2013-04-22,http://cbbiweb.uthscsa.edu/KMethylomes,CMS,0.961046875,Cancer methylome system,0.863095567,CMS,0.961046875,1
35591924,2022-03-08,http://cbcb.cdutcm.edu.cn/TCMPG,TCMPG,0.994215667247772,Traditional Chinese Medicine Plant Genome database,0.986857618604388,TCMPG,0.994215667,1
30165582,2019-03-01,http://cbdm-01.zdv.uni-mainz.de,Traitpedia,0.997839808,,0,Traitpedia,0.997839808,1
22067443,2011-11-08,http://cbg.garvan.unsw.edu.au/pina,PINA,0.992636144,Protein Interaction Network Analysis,0.964843237,PINA,0.992636144,1
35762882,2022-10-01,http://cbi.njau.edu.cn/RiceNCexp,RiceNCexp,0.996530115604401,ncRNA,0.564787149429321,RiceNCexp,0.996530116,1
"23550210, 31308250",2019-07-15,http://cbioportal.org,cBioPortal,0.992826402,,0,cBioPortal,0.992826402,2
29020642,2017-10-03,http://cbit.maastrichtuniversity.nl,cBiT,0.986032426,Compendium for Biomaterial Transcriptomics,0.794626407,cBiT,0.986032426,1
37435612,2023-07-09,http://cbp60db.wlu.ca,CBP60-DB,0.922940003871918,,0,CBP60-DB,0.922940004,1
27924038,2017-03-01,http://cbrc.kaust.edu.sa/farna,FARNA,0.99584657,,0,FARNA,0.99584657,1
28977416,2018-01-01,http://ccb-web.cs.uni-saarland.de/imota,IMOTA,0.99115777,,0,IMOTA,0.99115777,1
"37904256, 30486838",2023-10-30,http://ccb.jhu.edu/chess,CHESS,0.993582785,,0,CHESS,0.993582785,2
26503244,2015-10-25,http://ccb1.bmi.ac.cn/srnatarbase,sRNATarBase,0.988428116,,0,sRNATarBase,0.988428116,1
22209237,2011-12-29,http://ccbb.jnu.ac.in/Tb,MTCID,0.993752122,uberculosis clinical isolate genetic polymorphism database,0.893513964,MTCID,0.993752122,1
37646942,2023-01-01,http://ccdb.tau.ac.il,CCDB,0.986441493034363,Chromosome Counts Database,0.940668821334839,CCDB,0.986441493,1
21520336,2011-06-23,http://ccg.murdoch.edu.au/thalind,ThalInd,0.982127786,,0,ThalInd,0.982127786,1
29069466,2018-01-01,http://ccg.vital-it.ch/mga,MGA,0.93783768,Genome,0.568572879,MGA,0.93783768,1
27899579,2016-11-28,http://ccg.vital-it.ch/snp2tfbs,SNP2TFBS,0.997906208,,0,SNP2TFBS,0.997906208,1
23193254,2012-11-27,http://ccg.vital-it.ch/UCNEbase,UCNEbase,0.997873008,,0,UCNEbase,0.997873008,1
28147217,2016-12-01,http://ccg.xingene.net,CCG,0.97024858,Catalogue of Cancer Genes,0.896562586,CCG,0.97024858,1
25190456,2014-09-04,http://ccgd-starrlab.oit.umn.edu,CCGD,0.979682426,Candidate Cancer Gene Database,0.891004175,CCGD,0.979682426,1
35452518,2022-04-01,"http://cci-bioinfo.uncc.edu, http://cci-bioinfo.uncc.edu",PCRMS,0.970753818750382,predicted cis-regulatory modules,0.902325093746185,PCRMS,0.970753819,1
37566630,2023-08-01,http://ccidb.sysmed.kr,CCIDB,0.963730990886688,interaction database,0.55756938457489,CCIDB,0.963730991,1
37604823,2023-08-21,http://ccnp.scidb.cn,devCCNP,0.95902681350708,developing Chinese Color Nest Project,0.873592746257782,devCCNP,0.959026814,1
32358997,2020-05-27,http://ccrcc.cptac-network-view.org,ProNetView-ccRCC,0.936549442,,0,ProNetView-ccRCC,0.936549442,1
33401309,2021-09-01,http://ccsm.uth.edu/ADeditome,ADeditome,0.997124791,,0,ADeditome,0.997124791,1
31642488,2020-01-01,http://ccsm.uth.edu/ExonSkipDB,ExonSkipDB,0.997633815,,0,ExonSkipDB,0.997633815,1
34791419,2022-01-01,http://ccsm.uth.edu/lncRNAfunc,lncRNAfunc,0.997836709,,0,lncRNAfunc,0.997836709,1
32436932,2021-05-01,http://ccsm.uth.edu/miRactDB,miRactDB,0.998288214,,0,miRactDB,0.998288214,1
36243975,2023-01-01,http://ccsm.uth.edu/SPASCER,SPASCER,0.996733069419861,,0,SPASCER,0.996733069,1
30759968,2019-02-12,http://cdrgator.ewha.ac.kr,CDRgator,0.994814634,Cancer Drug Resistance navigator,0.785553472,CDRgator,0.994814634,1
36250634,2023-01-01,http://cedar.iedb.org,CEDAR,0.993439063429832,Cancer Epitope Database and Analysis Resource,0.930713661015034,CEDAR,0.993439063,1
"33306800, 24209780",2020-12-01,http://cefg.uestc.cn/ceg,CEG,0.956548989,Clusters of Essential Genes,0.888208412,CEG,0.956548989,2
24923821,2014-06-11,"http://cefg.uestc.edu.cn/ifim/, http://cefg.cn/ifim",IFIM,0.941411674,,0,IFIM,0.941411674,1
24531082,2014-02-14,http://cefg.uestc.edu.cn/smal,SMAL,0.99170814,Spontaneous Mutation Accumulation Lines,0.987832281,SMAL,0.99170814,1
28420402,2017-04-19,http://cefg.uestc.edu.cn/sser,SSER,0.930679306,Species specific essential reactions database,0.902112281,SSER,0.930679306,1
26527719,2015-11-02,http://cega.ezlab.org,CEGA,0.962110519,Conserved Elements from Genomic Alignments,0.852080087,CEGA,0.962110519,1
"29532461, 33074547",2021-01-01,http://cell-innovation.nig.ac.jp/Hpul,HpBase,0.998306155,,0,HpBase,0.998306155,2
35451498,2022-05-19,"http://cell-innovation.nig.ac.jp/Tree/, http://cell-innovation.nig.ac.jp/WPAC",TrBase,0.979477524757385,Western Pacific Sea Urchin Genome Database,0.830165401101112,TrBase,0.979477525,1
23537399,2013-04-10,http://celldeathproteomics.uio.no,CDP,0.828693906,death proteomics,0.697402914,CDP,0.828693906,1
34971674,2021-12-28,http://celldepot.bxgenomics.com,CellDepot,0.996150434,,0,CellDepot,0.996150434,1
37925911,2023-11-01,http://cellknowledge.com.cn/MetaboliteCOVID,MetaboliteCOVID,0.96209079,,0,MetaboliteCOVID,0.9620907903,1
36760531,2023-01-24,http://cellpalmseq.med.ubc.ca,CellPalmSeq,0.997925758361816,,0,CellPalmSeq,0.997925758,1
22039163,2011-10-29,http://cellpedia.cbrc.jp,CELLPEDIA,0.998041213,,0,CELLPEDIA,0.998041213,1
25592564,2015-01-01,http://cellx.sourceforge.net,CELLX,0.997325838,Cell Index Database,0.766975661,CELLX,0.997325838,1
37207350,2023-05-01,http://cenhancer.chenzxlab.cn,CenhANCER,0.99433171749115,,0,CenhANCER,0.994331717,1
24270791,2013-11-21,http://centrosome.cnb.csic.es,CentrosomeDB,0.996333599,,0,CentrosomeDB,0.996333599,1
23193288,2012-11-27,http://cfgp.snu.ac.kr,CFGP,0.979907155,Comparative Fungal Genomics Platform,0.961724751,CFGP,0.979907155,1
28603918,2017-06-28,http://cftr.iurc.montp.inserm.fr/cftr,CFTR-France,0.977899387,ystic fibrosis transmembrane,0.618076883,CFTR-France,0.977899387,1
25398898,2014-11-14,http://cgbc.cgu.edu.tw/cmpd,CMPD,0.993044734,cancer mutant proteome database,0.959299552,CMPD,0.993044734,1
22584068,2012-05-11,http://cgc.kribb.re.kr/map,CACG,0.998239875,,0,CACG,0.998239875,1
37207327,2023-07-01,"http://cge.food.dtu.dk/services/ResFinderFG/, http://gmgc.embl.de",ResFinderFG,0.982214450836182,,0,ResFinderFG,0.982214451,1
27940610,2016-12-10,"http://cgm.sjtu.edu.cn/3kricedb/, http://www.rmbreeding.cn/pan3k",RPAN,0.977469802,Rice Pan-genome Browser,0.900623749,RPAN,0.977469802,1
"26722116, 29564831",2018-01-01,http://cgma.scu.edu.cn/ChromothripsisDB,ChromothripsisDB,0.99702704,,0,ChromothripsisDB,0.99702704,2
29433427,2018-02-13,http://cgma.scu.edu.cn/MethCNA,MethCNA,0.993689835,,0,MethCNA,0.993689835,1
26160459,2015-07-10,http://cgmd.in,CGMD,0.992433429,Cancer Gene Marker Database,0.956503713,CGMD,0.992433429,1
23486613,2013-03-13,http://cgob.ucd.ie,CGOB,0.997058729,Candida Gene Order Browser,0.948766589,CGOB,0.997058729,1
37221041,2023-05-01,http://chagasdb.tagc.univ-amu.fr,ChagasDB,0.995455801,,0,ChagasDB,0.9954558015,1
22232598,2011-12-30,http://channelpedia.net,Channelpedia,0.995265245,,0,Channelpedia,0.995265245,1
28651548,2017-06-26,http://chd.vnbiology.com,CHD,0.82080698,Canis mtDNA HV1,0.562380518,CHD,0.82080698,1
35961607,2022-08-10,http://chddb.fwgenetics.org,CHDbase,0.998028874397278,,0,CHDbase,0.998028874,1
28383342,2017-06-01,http://chearprogram.org,CHEAR,0.995191038,Children's Health Exposure Analysis Resource,0.965028177,CHEAR,0.995191038,1
36103300,2022-09-14,http://chematlas.chimie.unistra.fr,ChemScape Atlas,0.978444665670395,,0,ChemScape Atlas,0.978444666,1
36164975,2022-09-01,http://chembioport.thesgc.org,ChemBioPort,0.990776598453522,,0,ChemBioPort,0.990776598,1
29140469,2018-01-01,http://cheminfo.charite.de/superdrug2,SuperDRUG2,0.978730261,,0,SuperDRUG2,0.978730261,1
36724634,2023-01-27,http://cheminfolab.in/databases/prodrug,smProdrugs,0.989433407783508,,0,smProdrugs,0.989433408,1
22539672,2012-04-26,http://chemoinfo.ipmc.cnrs.fr/e-drug3d.html,e-Drug3D,0.993923992,,0,e-Drug3D,0.993923992,1
36200827,2023-01-01,http://chempert.uni.lu,ChemPert,0.996918320655823,,0,ChemPert,0.996918321,1
36871844,2023-03-05,http://chemyang.ccnu.edu.cn/ccb/database/CIPDB,CIPDB,0.993706226,Interaction in Protein Data Bank,0.981677363,CIPDB,0.9937062263,1
30134653,2018-09-06,http://chemyang.ccnu.edu.cn/ccb/database/PADFrag,PADFrag,0.997416735,Pesticide And Drug Fragments,0.979545602,PADFrag,0.997416735,1
36420165,2022-11-11,http://chenweilab.cn/rname,RNAME,0.991551518440247,,0,RNAME,0.991551518,1
24470572,2014-01-27,http://chepimod.org,ChEpiMod,0.997203112,,0,ChEpiMod,0.997203112,1
33068420,2021-01-01,http://chewbbaca.online,chewie-NS,0.992993156,Chewie Nomenclature Server,0.940701187,chewie-NS,0.992993156,1
"23180799, 27987177",2017-01-01,http://chibba.agtec.uga.edu/duplication,PGDD,0.996008992,Plant Genome Duplication Database,0.988166434,PGDD,0.996008992,2
24229347,2013-11-14,http://chibi.ubc.ca/neurogem,NeuroGeM,0.99263829,,0,NeuroGeM,0.99263829,1
"27899596, 31747015, 23143107, 25414346",2020-01-01,http://chitars.md.biu.ac.il,ChiTaRS,0.9914096,,0,ChiTaRS,0.9914096,4
31665454,2020-01-01,http://chlamdb.ch,ChlamDB,0.998569787,,0,ChlamDB,0.998569787,1
29892515,2018-04-27,http://cib.cf.ocha.ac.jp/slc,iMusta4SLC,0.976851185,,0,iMusta4SLC,0.976851185,1
29618898,2018-02-28,"http://cib.res.in, http://cib.res.in",MODII,0.976052999,MOlecular Database on Indian Insects,0.967991948,MODII,0.976052999,1
24952649,2014-06-21,http://cicarmisatdb.icrisat.org,CicArMiSatDB,0.988039034,Chickpea Microsatellite Database,0.596938559,CicArMiSatDB,0.988039034,1
26289427,2015-08-19,"http://cicarvardb.icrisat.org/, http://cicarvardb.icrisat.org",CicArVarDB,0.995038033,,0,CicArVarDB,0.995038033,1
31581093,2021-07-01,http://ciceklab.cs.bilkent.edu.tr/dorman,DORMAN,0.996239364,Database of Reconstructed Metabolic Networks,0.906664733,DORMAN,0.996239364,1
"37646938, 34762703",2023-01-01,http://cicersptedb.easyomics.org/index.php,CicerSpTEdb,0.994646966,Cicer Species Transposable,0.661941309769948,CicerSpTEdb,0.994646966,2
27888793,2016-11-19,http://ciencias.medellin.unal.edu.co/gruposdeinvestigacion/prospeccionydisenobiomoleculas/InverPep/public/home_en,InverPep,0.99586463,,0,InverPep,0.99586463,1
30810209,2019-01-01,http://ciliate.ihb.ac.cn,TCGD,0.902827978,Tetrahymena Comparative Genomics Database,0.969320416,Tetrahymena Comparative Genomics Database,0.969320416,1
22434841,2012-03-20,http://ciliate.org,TGD,0.996270736,Tetrahymena Genome Database,0.989497207,TGD,0.996270736,1
37572440,2023-07-17,http://ciods.in/VirhostlncR,VirhostlncR,0.984462916851044,,0,VirhostlncR,0.984462917,1
35657089,2022-07-01,http://circadiomics.igb.uci.edu,CircadiOmics,0.996561884880066,,0,CircadiOmics,0.996561885,1
"32345360, 32345360",2020-04-28,http://circatlas.biols.ac.cn,CircAtlas,0.997903705,,0,CircAtlas,0.997903705,2
29059379,2018-01-01,http://cirgrdb.biols.ac.cn,CirGRDB,0.997688591,,0,CirGRDB,0.997688591,1
29036683,2018-01-01,http://cis.hku.hk/CR2Cancer,CR2Cancer,0.981912553,,0,CR2Cancer,0.981912553,1
29092931,2017-11-01,http://cistrome.org/CistromeCancer,Cistrome Cancer,0.990812868,,0,Cistrome Cancer,0.990812868,1
23508969,2013-03-18,http://cistrome.org/finder,CistromeFinder,0.990140975,,0,CistromeFinder,0.990140975,1
29688375,2018-01-01,http://citgenedb.yubiolab.org,CITGeneDB,0.997810602,,0,CITGeneDB,0.997810602,1
32025315,2020-02-01,http://citgvd.cric.cn/home,CitGVD,0.992236495,citrus genomic variation database,0.845783427,CitGVD,0.992236495,1
24489955,2014-01-28,http://citrus.hzau.edu.cn,,0,Citrus sinensis annotation project,0.768495091,Citrus sinensis annotation project,0.768495091,1
24678985,2014-03-28,http://clearedleavesdb.org,ClearedLeavesDB,0.982267678,Cleared Leaf Image Database,0.655172122,ClearedLeavesDB,0.982267678,1
22916227,2012-08-20,http://clearpond.northwestern.edu,CLEARPOND,0.993278623,Resource for,0.694889188,CLEARPOND,0.993278623,1
34368755,2021-07-24,http://cliffordworkman.com/resources,fIMDb,0.865089297,ace Image Meta-Database,0.734685099,fIMDb,0.865089297,1
34897852,2021-12-13,http://clingen.igib.res.in/bgvar,BGvar,0.97764498,Blood Group Associated Genomic Variant Resource,0.957016902,BGvar,0.97764498,1
32219412,2020-01-01,http://clingen.igib.res.in/circad,circad,0.970793426,,0,circad,0.970793426,1
34643704,2022-01-01,http://clingen.igib.res.in/esc,ESC,0.977441906929016,,0,ESC,0.977441907,1
33095885,2021-01-01,http://clingen.igib.res.in/indigen,IndiGenomes,0.907384753,,0,IndiGenomes,0.907384753,1
29129553,2017-11-09,http://clingen.igib.res.in/mitoepigenome,mitoepigenomeKB,0.912198901,,0,mitoepigenomeKB,0.912198901,1
"35899212, 35755024",2022-07-11,http://clinicaltrials.gov,AIDA,0.98140690724055,,0,AIDA,0.981406907,2
34332522,2021-07-31,http://clinicaltrials.gov/ct2/show/record/NCT04675918?cond=pediatric+cardiac+arrest&draw=2&rank=10,PACHIN,0.991595972,Pediatric In-Hospital Cardiac Arrest International Registry,0.979042335,PACHIN,0.991595972,1
25652745,2015-02-05,http://clipdb.ncrnalab.org,CLIPdb,0.996144474,,0,CLIPdb,0.996144474,1
25332401,2014-10-20,http://clipserve.clip.ubc.ca/topfind,TopFIND,0.99184984,,0,TopFIND,0.99184984,1
35782725,2022-06-16,http://cloud.osubmi.com/DESSO,DESSO-DB,0.987207353115082,,0,DESSO-DB,0.987207353,1
35306140,2022-03-16,http://cloud.tasly.com,LTM-TCM,0.994109678268433,,0,LTM-TCM,0.994109678,1
27509041,2016-08-10,http://clri.res.in/subramanian/databases/mmpi/index.php,MMpI,0.985122144,,0,MMpI,0.985122144,1
32183712,2020-03-18,http://cmb.bnu.edu.cn/alt_iso/index.php,CuAS,0.986856222,,0,CuAS,0.986856222,1
21984757,2011-10-07,http://cmbi.bjmu.edu.cn/miren,miREnvironment,0.989526451,,0,miREnvironment,0.989526451,1
23173617,2012-11-23,http://cmbi.bjmu.edu.cn/mirsnp,MirSNP,0.993562758,,0,MirSNP,0.993562758,1
22139928,2011-12-01,http://cmbi.bjmu.edu.cn/sdisease,SpliceDisease,0.996948481,,0,SpliceDisease,0.996948481,1
21210251,2011-03-01,http://cmbteg.childrensmemorial.org,BTECH,0.996129572,,0,BTECH,0.996129572,1
33095860,2021-01-01,http://cncdatabase.med.cornell.edu,CNCDatabase,0.997600734,Cornell Non-coding Cancer driver Database,0.958675064,CNCDatabase,0.997600734,1
30598077,2018-12-31,http://cnv.gtxlab.com,CNVdigest,0.993451834,,0,CNVdigest,0.993451834,1
34259866,2021-07-01,http://cnvintegrate.cgm.ntu.edu.tw,CNVIntegrate,0.995991111,,0,CNVIntegrate,0.995991111,1
33423696,2021-01-10,http://coconut.naturalproducts.net,COCONUT,0.993007143,COlleCtion of Open Natural prodUcTs,0.784143726,COCONUT,0.993007143,1
32133509,2020-01-01,http://coda.nih.go.kr/coda/KRGDB/index.jsp,KRGDB,0.981609166,Korean Reference Genome Database,0.956574035,KRGDB,0.981609166,1
21718534,2011-06-30,http://code.google.com/p/cangsdb,CANGS,0.988113701,Analyzing Next Generation Sequences DataBase,0.793947458,CANGS,0.988113701,1
25270877,2014-09-30,http://codex.stemcells.cam.ac.uk,CODEX,0.997284114,,0,CODEX,0.997284114,1
36162821,2023-01-01,http://cohesindb.iqb.u-tokyo.ac.jp,CohesinDB,0.996298670768738,,0,CohesinDB,0.996298671,1
22275896,2011-12-23,http://coins.mrn.org,COINS,0.97806251,and,0.496829301,COINS,0.97806251,1
26019122,2015-05-24,http://coins.mrn.org/dx,DX,0.759305418,COINS Data Exchange,0.739541188,DX,0.759305418,1
37861121,2023-10-01,http://colabfit.org,ColabFit,0.981471002101898,,0,ColabFit,0.981471002,1
"26586805, 24214998",2015-11-19,http://colombos.net,COLOMBOS,0.998174131,,0,COLOMBOS,0.998174131,2
26490961,2015-10-20,http://combio.pl/5srnadb,5SRNAdb,0.94896158,,0,5SRNAdb,0.94896158,1
29145635,2018-01-01,http://combio.pl/trex)-the,tRex,0.994673848,,0,tRex,0.994673848,1
29106599,2018-01-01,http://combio.snu.ac.kr/aspedia,ASpedia,0.996890545,,0,ASpedia,0.996890545,1
