ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,publication_date,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url
"22123736, 25378336",GOA,0.988438288,GOA,0.988438288,Gene Ontology Annotation,0.705664259,2,2014-11-06,http://www.ebi.ac.uk/GOA,301,,,http://web.archive.org/web/20240706212704/https://www.ebi.ac.uk/GOA/
22123747,MitoZoa,0.997121572,MitoZoa,0.997121572,MITOchondrial genome database of metaZOAns,0.70377599,1,2011-11-28,http://www.caspur.it/mitozoa,409,,,no_wayback
"22260278, 27679478",IRD,0.993188262,IRD,0.993188262,Influenza Research Database,0.962002027,2,2016-09-26,http://www.fludb.org,301,,,no_wayback
22332784,DiatomCyc,0.997156441,DiatomCyc,0.997156441,,0,1,2012-03-31,http://www.diatomcyc.org,200,United Kingdom,"(51.5888,-0.0247)",http://web.archive.org/web/20240423031916/http://diatomcyc.org/
22493695,DFL,0.954812447,DFL,0.954812447,Fish Library,0.858391941,1,2012-04-06,http://www.digitalfishlibrary.org,"HTTPConnectionPool(host='www.digitalfishlibrary.org', port=80): Pool is closed.",,,http://web.archive.org/web/20240301074213/http://digitalfishlibrary.org/
22661580,ExPASy,0.99731946,ExPASy,0.99731946,,0,1,2012-05-31,http://www.expasy.org,302,,,http://web.archive.org/web/20240711100338/https://www.expasy.org/
22768977,OTD,0.98326385,OTD,0.98326385,Oomycete Transcriptomics Database,0.776904251,1,2012-07-06,http://www.eumicrobedb.org/transcripts,"HTTPConnectionPool(host='www.eumicrobedb.org', port=80): Pool is closed.",,,http://web.archive.org/web/20210408031001/http://www.eumicrobedb.org/transcripts/
"22828716, 28437484",ECG-ViEW,0.982872033,ECG-ViEW,0.982872033,Electrocardiogram Vigilance with Electronic data Warehouse II,0.880449582,2,2012-07-25,http://www.ecgview.org,"HTTPConnectionPool(host='www.ecgview.org', port=80): Pool is closed.",,,http://web.archive.org/web/20240412114711/http://ecgview.org/
23019048,CRCgene,0.993980265,CRCgene,0.993980265,,0,1,2012-09-26,http://www.chs.med.ed.ac.uk/CRCgene,404,,,no_wayback
"23060735, 23109552, 23630246",MetaboLights,0.997964621,MetaboLights,0.997964621,,0,3,2013-04-29,http://www.ebi.ac.uk/metabolights,301,,,http://web.archive.org/web/20240410183110/https://www.ebi.ac.uk/metabolights/
23104377,ClusterMine360,0.942080637,ClusterMine360,0.942080637,,0,1,2012-10-26,http://www.clustermine360.ca,"HTTPConnectionPool(host='www.clustermine360.ca', port=80): Pool is closed.",,,http://web.archive.org/web/20210924154658/http://clustermine360.ca/
"23109553, 26481353",ECMDB,0.995682538,ECMDB,0.995682538,coli Metabolome Database,0.95562607,2,2015-10-19,http://www.ecmdb.ca,301,,,no_wayback
23118479,SpliceAid-F,0.996136576,SpliceAid-F,0.996136576,,0,1,2012-10-30,http://www.caspur.it/SpliceAidF,409,,,no_wayback
"23180789, 26467479",ChEBI,0.998489141,ChEBI,0.998489141,,0,2,2015-10-13,http://www.ebi.ac.uk/chebi,301,,,http://web.archive.org/web/20240521022759/https://www.ebi.ac.uk/chebi/
"23180793, 25414341, 29858800, 31641782, 25048120",IPD,0.978224158,IPD,0.978224158,The Immuno Polymorphism Database,0.944300856,5,2019-10-22,http://www.ebi.ac.uk/ipd,301,,,http://web.archive.org/web/20230311155616/https://www.ebi.ac.uk/ipd/
23185041,ChemProt-2.0,0.885878646,ChemProt-2.0,0.885878646,,0,1,2012-11-26,http://www.cbs.dtu.dk/services/ChemProt-2.0,404,,,http://web.archive.org/web/20210324173615/http://www.cbs.dtu.dk/services/ChemProt-2.0/
23193282,Allen Brain Atlas,0.758832355,Allen Brain Atlas,0.758832355,,0,1,2012-11-28,http://www.brain-map.org,302,United States,"(47.6252,-122.339)",http://web.archive.org/web/20180924225234/http://www.brain-map.org/
23193291,DGVa,0.929166198,DGVa,0.929166198,,0,1,2012-11-27,"http://www.ebi.ac.uk/dgva, http://www.ncbi.nlm.nih.gov/dbvar","301, 301",", ",", ","http://web.archive.org/web/20230216103450/https://www.ebi.ac.uk/dgva/, http://web.archive.org/web/20240530114920/https://www.ncbi.nlm.nih.gov/dbvar/"
"23203874, 23203874",CIL-CCDB,0.996889138,CIL-CCDB,0.996889138,an image library-CCDB,0.696443155,2,2012-11-29,http://www.cellimagelibrary.org,302,United States,"(32.8328,-117.271)",no_wayback
"23203881, 25378310, 33211880",BRENDA,0.997791767,BRENDA,0.997791767,BRaunschweig ENzyme DAtabase,0.770335999,3,2021-01-01,http://www.brenda-enzymes.org,301,Germany,"(50.742,7.0601)",http://web.archive.org/web/20240705174256/https://brenda-enzymes.org/
23396301,CrossTope,0.991143823,CrossTope,0.991143823,,0,1,2013-02-08,http://www.crosstope.com.br,308,United States,"(34.0233,-117.8512)",http://web.archive.org/web/20240518213733/https://crosstope.com.br/
23411718,EimeriaTDB,0.991310894,EimeriaTDB,0.991310894,Eimeria transcript DB,0.578976917,1,2013-02-14,http://www.coccidia.icb.usp.br/eimeriatdb,301,Brazil,"(-23.6283,-46.6409)",no_wayback
23415072,DESMSCI,0.997198522,DESMSCI,0.997198522,Dragon Exploration System on Marine Sponge Compounds Interactions,0.903089372,1,2013-02-16,http://www.cbrc.kaust.edu.sa/desmsci,302,Singapore,"(1.35208,103.82)",http://web.archive.org/web/20230528131235/https://www.cbrc.kaust.edu.sa/desmsci/
23475683,CYP-allele,0.778351414,CYP-allele,0.778351414,50,0.744195342,1,2013-01-01,http://www.cypalleles.ki.se,"HTTPConnectionPool(host='www.cypalleles.ki.se', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f13ebb0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20220423214848/http://www.cypalleles.ki.se/
23493402,CathaCyc,0.995314121,CathaCyc,0.995314121,,0,1,2013-03-14,http://www.cathacyc.org,200,United Kingdom,"(51.5888,-0.0247)",http://web.archive.org/web/20240415200249/http://cathacyc.org/
"23514094, 24270786",CAZy,0.99791199,CAZy,0.99791199,Carbohydrate-Active Enzymes database,0.980871044,2,2013-11-21,http://www.cazy.org,200,France,"(50.6918,3.2021)",http://web.archive.org/web/20240706111756/http://www.cazy.org/
23529715,Database of Instruments for Resource Use Measurement,0.910336412,DIRUM,0.710099598,Database of Instruments for Resource Use Measurement,0.910336412,1,2013-06-01,http://www.dirum.org,301,,,http://web.archive.org/web/20240704212922/https://www.dirum.org/
23601403,FCDB,0.992240489,FCDB,0.992240489,Czech Food Composition Database,0.975081468,1,2013-02-11,http://www.czfcdb.cz,301,Czechia,"(50.0677,14.4071)",http://web.archive.org/web/20140528135706/http://www.czfcdb.cz:80/
23661693,CMAP,0.981967479,CMAP,0.981967479,Complement Map Database,0.876230553,1,2013-05-09,http://www.complement.us/cmap,405,,,no_wayback
23667450,LipidHome,0.980949104,LipidHome,0.980949104,,0,1,2013-05-07,http://www.ebi.ac.uk/apweiler-srv/lipidhome,301,,,http://web.archive.org/web/20140722221824/http://www.ebi.ac.uk/apweiler-srv/lipidhome/
23846747,CoDNaS,0.99604851,CoDNaS,0.99604851,Conformational Diversity of Native State,0.846067939,1,2013-07-11,http://www.codnas.com.ar,"HTTPConnectionPool(host='www.codnas.com.ar', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f0d1790>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
23897986,EADB,0.976858467,EADB,0.976858467,Estrogenic Activity Database,0.930413914,1,2013-07-28,http://www.fda.gov/ScienceResearch/BioinformaticsTools/EstrogenicActivityDatabaseEADB/default.htm,301,,,http://web.archive.org/web/20190423094136/https://www.fda.gov/ScienceResearch/BioinformaticsTools/EstrogenicActivityDatabaseEADB/default.htm
23993619,aFiSh,0.991861537,aFiSh,0.991861537,NFOODS database on fish and shellfish,0.929391642,1,2013-07-11,http://www.fao.org/infoods/biodiversity/index_en.stm,301,,,no_wayback
24001185,inTB,0.991402507,inTB,0.991402507,,0,1,2013-08-30,http://www.evocell.org/inTB,403,,,http://web.archive.org/web/20210518092130/http://www.evocell.org/inTB
24203703,CottonGen,0.994491816,CottonGen,0.994491816,,0,1,2013-11-06,http://www.cottongen.org,302,United States,"(46.7314,-117.1733)",http://web.archive.org/web/20240705175440/https://www.cottongen.org/
24203711,DrugBank,0.995137691,DrugBank,0.995137691,,0,1,2013-11-06,http://www.drugbank.ca,301,Canada,"(43.6532,-79.3832)",http://web.archive.org/web/20200917172220/https://www.drugbank.ca/
"24214965, 27899562, 30398643, 25883136, 21936816",ChEMBL,0.997582018,ChEMBL,0.997582018,,0,5,2019-01-01,http://www.ebi.ac.uk/chembl,301,,,http://web.archive.org/web/20240616044215/https://www.ebi.ac.uk/chembl/
24265220,CAMP,0.997035444,CAMP,0.997035444,Collection of Antimicrobial Peptide,0.979017951,1,2013-11-21,http://www.camp.bicnirrh.res.in,200,India,"(19.0748,72.8856)",http://web.archive.org/web/20240406082848/https://camp.bicnirrh.res.in/
24304896,CellFinder,0.99684298,CellFinder,0.99684298,,0,1,2013-12-03,http://www.cellfinder.org,"HTTPConnectionPool(host='www.cellfinder.org', port=80): Pool is closed.",,,http://web.archive.org/web/20221028193054/http://cellfinder.org/
"24318814, 24265223",Electronic Mouse Atlas of Gene Expression,0.988375112,EMAGE,0.985727191,Electronic Mouse Atlas of Gene Expression,0.988375112,2,2014-01-01,http://www.emouseatlas.org/emage,302,,,http://web.archive.org/web/20240329101530/https://www.emouseatlas.org/emage/
24319146,CSA,0.969528695,CSA,0.969528695,Catalytic Site Atlas,0.905872226,1,2013-12-06,http://www.ebi.ac.uk/thornton-srv/databases/CSA,404,,,http://web.archive.org/web/20221005170915/https://www.ebi.ac.uk/thornton-srv/databases/CSA/
24324765,INDIGO,0.95893389,INDIGO,0.95893389,Annotation of Microbial Genomes,0.724162723,1,2013-12-06,http://www.cbrc.kaust.edu.sa/indigo,302,Singapore,"(1.35208,103.82)",no_wayback
24498619,CHBMP,0.899794623,CHBMP,0.899794623,Hemophilia B mutation project,0.751574079,1,2013-08-19,http://www.cdc.gov/hemophiliamutations,301,United States,"(41.8874,-87.6318)",no_wayback
24501396,nifH,0.961427331,nifH,0.961427331,,0,1,2014-02-05,http://www.css.cornell.edu/faculty/buckley/nifh.htm,301,United States,"(36.677696,-78.37471)",http://web.archive.org/web/20180323172449/http://www.css.cornell.edu:80/faculty/buckley/nifh.htm
24536078,MICdb,0.989687264,MICdb,0.989687264,,0,1,2014-02-17,http://www.cdfd.org.in/micas,301,India,"(17.3724,78.4378)",no_wayback
24618344,Drug2Gene,0.990610043,Drug2Gene,0.990610043,,0,1,2014-03-11,http://www.drug2gene.com,"HTTPConnectionPool(host='www.drug2gene.com', port=80): Pool is closed.",,,http://web.archive.org/web/20200226091122/http://www.drug2gene.com:80/
24663501,DrugPath,0.983626783,DrugPath,0.983626783,,0,1,2014-03-25,"http://www.drugpath.org, http://mimi.ncibi.org","HTTPConnectionPool(host='www.drugpath.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5e9b80>: Failed to establish a new connection: [Errno -2] Name or service not known')), 200",", United States",", (41.9855,-83.8397)","http://web.archive.org/web/20201204234527/http://drugpath.org/, http://web.archive.org/web/20220615142402/http://mimi.ncibi.org/"
24675620,TIBS,0.980226338,TIBS,0.980226338,Transcriptome of Irritable Bowel Syndrome,0.862030645,1,2014-03-24,http://www.chengfeng.info/tibs_database.html,200,United States,"(30.2439,-81.5322)",http://web.archive.org/web/20220620093620/http://www.chengfeng.info/tibs_database.html
24700709,DBDB,0.992844542,DBDB,0.992844542,Developmental Brain Disorders Database,0.949120533,1,2014-04-03,http://www.dbdb.urmc.rochester.edu/home,"HTTPConnectionPool(host='www.dbdb.urmc.rochester.edu', port=80): Max retries exceeded with url: /home (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f0d2490>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20190321223006/https://www.dbdb.urmc.rochester.edu/home
24705206,FixPred,0.988829434,FixPred,0.988829434,,0,1,2014-04-04,http://www.fixpred.com,"HTTPConnectionPool(host='www.fixpred.com', port=80): Max retries exceeded with url: / (Caused by ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')))",,,http://web.archive.org/web/20190906080235/http://www.fixpred.com:80/
24857970,PTM-SD,0.924359113,PTM-SD,0.924359113,Posttranslational modification structural database,0.737245253,1,2014-05-24,http://www.dsimb.inserm.fr/dsimb_tools/PTM-SD,301,,,http://web.archive.org/web/20231130034244/https://www.dsimb.inserm.fr/dsimb_tools/PTM-SD/
24928188,FreeSolv,0.989120781,FreeSolv,0.989120781,,0,1,2014-06-14,http://www.escholarship.org/uc/item/6sd403pz,301,,,http://web.archive.org/web/20220406205414/https://escholarship.org/uc/item/6sd403pz
24931751,HomBRex,0.99716574,HomBRex,0.99716574,Homeopathy Basic Research experiments,0.989604324,1,2014-07-01,http://www.carstens-stiftung.de/hombrex,301,Germany,"(49.4521,11.0767)",http://web.archive.org/web/20161109052726/http://carstens-stiftung.de:80/hombrex/
25234927,circBase,0.970117331,circBase,0.970117331,,0,1,2014-09-18,http://www.circbase.org,200,Germany,"(52.6277,13.507)",http://web.archive.org/web/20240408173448/http://www.circbase.org/
25326239,DEOP,0.958839059,DEOP,0.958839059,ragon Explorer of Osmoprotection associated Pathways,0.914404387,1,2014-10-17,http://www.cbrc.kaust.edu.sa/deop,302,Singapore,"(1.35208,103.82)",http://web.archive.org/web/20220810025128/https://www.cbrc.kaust.edu.sa/deop/
25332398,DEPOD,0.997329473,DEPOD,0.997329473,human DEPhOsphorylation Database,0.98109927,1,2014-10-20,"http://www.depod.org, http://www.koehn.embl.de/depod","405, HTTPConnectionPool(host='www.koehn.embl.de', port=80): Max retries exceeded with url: /depod (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f543f70>: Failed to establish a new connection: [Errno -2] Name or service not known'))",", ",", ","no_wayback, http://web.archive.org/web/20160527061427/http://www.koehn.embl.de/depod/"
25348409,Human Disease Ontology,0.669468194,,0,Human Disease Ontology,0.669468194,1,2014-10-27,http://www.disease-ontology.org,302,United States,"(39.2957,-76.6289)",http://web.archive.org/web/20240703113423/https://disease-ontology.org/
25352573,ECODAB,0.991039038,ECODAB,0.991039038,Escherichia coli O-antigen database,0.911410725,1,2014-10-28,http://www.casper.organ.su.se/ECODAB,301,Sweden,"(59.3241,18.0517)",http://web.archive.org/web/20140609195946/http://www.casper.organ.su.se:80/ECODAB/
25378341,diArk,0.992710948,diArk,0.992710948,,0,1,2014-11-06,http://www.diark.org,301,,,http://web.archive.org/web/20081120164550/http://www.diark.org/
"25392415, 30407596",Cancer3D,0.993081719,Cancer3D,0.993081719,,0,2,2019-01-01,http://www.cancer3d.org,200,United States,"(37.783,-122.417)",http://web.archive.org/web/20230826131815/http://cancer3d.org/
25392417,CeCaFDB,0.99858432,CeCaFDB,0.99858432,Central Carbon Metabolic Flux Database,0.983667357,1,2014-11-11,http://www.cecafdb.org,200,China,"(39.911,116.395)",no_wayback
25398897,DDMGD,0.992112517,DDMGD,0.992112517,,0,1,2014-11-14,http://www.cbrc.kaust.edu.sa/ddmgd,302,Singapore,"(1.35208,103.82)",http://web.archive.org/web/20220810020233/https://www.cbrc.kaust.edu.sa/ddmgd/
"25414348, 31701150",BioModels,0.990961909,BioModels,0.990961909,,0,2,2020-01-01,http://www.ebi.ac.uk/biomodels,301,,,http://web.archive.org/web/20240531155737/https://www.ebi.ac.uk/biomodels/
25505093,diXa,0.938735694,diXa,0.938735694,Infrastructure for Chemical Safety Assessment,0.744968057,1,2014-12-12,http://www.dixa-fp7.eu,301,,,http://web.archive.org/web/20191108213115/http://www.dixa-fp7.eu:80/
25758743,CottonQTLdb,0.928469539,CottonQTLdb,0.928469539,,0,1,2015-03-11,http://www.cottonqtldb.org,302,United States,"(33.755,-84.3897)",http://web.archive.org/web/20220618033610/http://www2.cottonqtldb.org/
25861964,CPD,0.994626105,CPD,0.994626105,Cellular Phenotype Database,0.898467913,1,2015-04-09,http://www.ebi.ac.uk/fg/sym,301,,,http://web.archive.org/web/20240413231849/https://www.ebi.ac.uk/fg/sym/
"25877637, 27924018, 31680165",DisGeNET,0.997833073,DisGeNET,0.997833073,,0,3,2020-01-01,http://www.disgenet.org,301,,,no_wayback
25935546,u-CARE,0.98301971,u-CARE,0.98301971,Comprehensive Antibiotic resistance Repository of Escherichia coli,0.747757421,1,2015-05-02,http://www.e-bioinformatics.net/ucare,406,,,http://web.archive.org/web/20221006151648/https://e-bioinformatics.net/ucare/
25970778,CEMTDD,0.996073186,CEMTDD,0.996073186,Chinese Ethnic Minority Traditional Drug Database,0.91564708,1,2015-07-01,http://www.cemtdd.com/index.html,400,,,http://web.archive.org/web/20231211112640/http://cemtdd.com/index.html
"26141515, 22013167",mirEX,0.982228279,mirEX,0.982228279,,0,2,2015-06-16,http://www.combio.pl/mirex,"HTTPConnectionPool(host='www.combio.pl', port=80): Pool is closed.",,,http://web.archive.org/web/20240708150035/http://www.combio.pl/mirex/
26249811,SurvCurv,0.998165548,SurvCurv,0.998165548,,0,1,2015-08-06,http://www.ebi.ac.uk/thornton-srv/databases/SurvCurv,301,,,http://web.archive.org/web/20220123002001/https://www.ebi.ac.uk/thornton-srv/databases/SurvCurv/
26342387,DENdb,0.997271538,DENdb,0.997271538,,0,1,2015-09-05,http://www.cbrc.kaust.edu.sa/dendb,302,Singapore,"(1.35208,103.82)",http://web.archive.org/web/20161023201842/http://www.cbrc.kaust.edu.sa:80/dendb/
26430546,ICeE,0.880001485,ICeE,0.880001485,,0,1,2014-07-01,http://www.ciml.univ-mrs.fr/EWBANK_jonathan/software.html,301,France,"(43.2556,5.4055)",http://web.archive.org/web/20141026082851/http://www.ciml.univ-mrs.fr:80/EWBANK_jonathan/software.html
"26434508, 21989406, 24009883",ExoCarta,0.995963633,ExoCarta,0.995963633,,0,3,2015-10-03,"http://www.exocarta.org, http://www.funrich.org","200, 200",", ",", ","http://web.archive.org/web/20240711052626/http://www.exocarta.org/, http://web.archive.org/web/20240502175234/http://www.funrich.org/"
26476447,FLOR-ID,0.993054897,FLOR-ID,0.993054897,Flowering-Interactive Database,0.88401364,1,2015-10-17,http://www.flor-id.org,301,,,no_wayback
26496946,Colorectal Cancer Atlas,0.970538229,Colorectal Cancer Atlas,0.970538229,,0,1,2015-10-22,http://www.colonatlas.org,"HTTPConnectionPool(host='www.colonatlas.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29ed0c6d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20240617151105/https://colonatlas.org/
26503254,Digital Development,0.921984583,Digital Development,0.921984583,,0,1,2015-10-25,http://www.digital-development.org,200,United States,"(33.3359,-111.894)",http://web.archive.org/web/20231206085022/http://www.digital-development.org/
26748106,EpimiRBase,0.9903965,EpimiRBase,0.9903965,,0,1,2016-01-08,http://www.epimirbase.eu,406,,,http://web.archive.org/web/20240415141803/https://www.epimirbase.eu/
26794641,BRAINS,0.985277057,BRAINS,0.985277057,Brain Images of Normal Subjects,0.966778862,1,2016-01-18,"http://www.brainsimagebank.ac.uk, http://dicom.nema.org","301, 301","United Kingdom, United States","(55.894,-3.3128), (38.884,-77.1054)","http://web.archive.org/web/20240502163618/https://www.brainsimagebank.ac.uk/, http://web.archive.org/web/20211114213324/https://dicom.nema.org/"
26980519,PhyloPro,0.998065591,PhyloPro,0.998065591,,0,1,2016-03-15,http://www.compsysbio.org/phylopro,301,Canada,"(43.6638,-79.3999)",http://web.archive.org/web/20240223150611/https://www.compsysbio.org/phylopro/
"27114493, 24234444",CollecTF,0.998359561,CollecTF,0.998359561,,0,2,2016-04-25,http://www.collectf.org,302,United States,"(39.2842,-76.6918)",no_wayback
27164438,BrucellaBase,0.996022701,BrucellaBase,0.996022701,,0,1,2016-05-07,"http://www.dbtbrucellosis.in/brucellabase.html, http://59.99.226.203/brucellabase/homepage.html","HTTPConnectionPool(host='www.dbtbrucellosis.in', port=80): Max retries exceeded with url: /brucellabase.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f147340>: Failed to establish a new connection: [Errno -2] Name or service not known')), HTTPConnectionPool(host='59.99.226.203', port=80): Pool is closed.",", ",", ","no_wayback, no_wayback"
27472917,CicerTransDB,0.995746732,CicerTransDB,0.995746732,Cicer Transcription Factor Database,0.750756256,1,2016-07-29,http://www.cicertransdb.esy.es,"HTTPConnectionPool(host='www.cicertransdb.esy.es', port=80): Pool is closed.",,,no_wayback
27481021,eTOX,0.934810936,eTOX,0.934810936,,0,1,2013-01-11,http://www.etoxproject.eu,200,,,no_wayback
27553277,Cysteinome,0.994982839,Cysteinome,0.994982839,,0,1,2016-08-20,http://www.cysteinome.org,"HTTPConnectionPool(host='www.cysteinome.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5a74c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
27635320,CardioTF,0.989912987,CardioTF,0.989912987,,0,1,2016-08-23,http://www.cardiosignal.org/database/cardiotf.html,"HTTPConnectionPool(host='www.cardiosignal.org', port=80): Max retries exceeded with url: /database/cardiotf.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f048d60>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20181016074040/http://www.cardiosignal.org:80/database/cardiotf.html
27643925,StemCellCKB,0.995615423,StemCellCKB,0.995615423,,0,1,2016-10-07,http://www.cbligand.org/StemCellCKB,301,United States,"(40.3052,-79.5418)",http://web.archive.org/web/20220705001433/https://www.cbligand.org/StemCellCKB/
27664130,ENVO,0.97583425,ENVO,0.97583425,Ontology,0.52125144,1,2016-09-23,"http://www.environmentontology.org/, http://purl.obolibrary.org/obo/envo.owl","200, 302",", ",", ","http://web.archive.org/web/20240605193404/http://environmentontology.org/, no_wayback"
27701074,CeNDR,0.993216455,CeNDR,0.993216455,elegans Natural Diversity Resource,0.823794746,1,2016-10-03,http://www.elegansvariation.org,301,,,http://web.archive.org/web/20230326030518/https://elegansvariation.org/
27899604,IPD-MHC,0.969788027,IPD-MHC,0.969788027,,0,1,2016-11-28,http://www.ebi.ac.uk/ipd/mhc,301,,,no_wayback
27976751,Hepitopes,0.971835365,Hepitopes,0.971835365,,0,1,2016-11-15,http://www.expmedndm.ox.ac.uk/hepitopes,302,,,http://web.archive.org/web/20231025013723/https://www.expmedndm.ox.ac.uk/hepitopes
28095775,ARA-PEPs,0.987573981,ARA-PEPs,0.987573981,,0,1,2017-01-17,http://www.biw.kuleuven.be/CSB/ARA-PEPs,301,Belgium,"(50.8758,4.7027)",http://web.archive.org/web/20181214164051/https://www.biw.kuleuven.be/CSB/ARA-PEPs/
28191780,CSCTT,0.99582231,CSCTT,0.99582231,Cancer Stem Cells Therapeutic Target Database,0.993961447,1,2016-10-11,http://www.csctt.org,"HTTPConnectionPool(host='www.csctt.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f051370>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
28365741,TMPL,0.995930076,TMPL,0.995930076,,0,1,2017-01-01,http://www.dsimb.inserm.fr/TMPL,301,,,http://web.archive.org/web/20231203140114/https://www.dsimb.inserm.fr/TMPL/
29031638,dbGAPs,0.978835642,dbGAPs,0.978835642,,0,1,2017-10-12,http://www.bmicnip.in/dbgaps,301,Canada,"(43.6532,-79.3832)",http://web.archive.org/web/20170629091001/http://bmicnip.in:80/dbgaps/
29039006,RBFLDB,0.992151543,RBFLDB,0.992151543,RIKEN Full-length cDNA Database,0.988669369,1,2018-01-01,"http://www.brachypodium.org, http://brachy.bmep.riken.jp/ver.1/index.pl","200, HTTPConnectionPool(host='brachy.bmep.riken.jp', port=80): Pool is closed.","United States, ","(39.0438,-77.4874), ","no_wayback, http://web.archive.org/web/20200926200853/http://brachy.bmep.riken.jp/ver.1/index.pl"
29040563,CAZypedia,0.9983778,CAZypedia,0.9983778,,0,1,2018-12-01,http://www.cazypedia.org,301,Canada,"(49.2492,-123.1924)",no_wayback
29040751,EpiDenovo,0.997566879,EpiDenovo,0.997566879,,0,1,2018-01-01,http://www.epidenovo.biols.ac.cn,200,,,http://web.archive.org/web/20240520071107/http://www.epidenovo.biols.ac.cn/
"29145643, 32920969, 22086950, 23584835, 24157837, 26527717",MEROPS,0.980729818,MEROPS,0.980729818,,0,6,2020-10-03,http://www.ebi.ac.uk/merops,301,,,no_wayback
29617941,SCRIPT-MAP,0.988087222,SCRIPT-MAP,0.988087222,,0,1,2018-08-01,http://www.firmiana.org/responders,"HTTPConnectionPool(host='www.firmiana.org', port=80): Max retries exceeded with url: /responders (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5f1a60>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
29776332,TelNet,0.987919092,TelNet,0.987919092,,0,1,2018-05-18,http://www.cancertelsys.org/telnet,301,Germany,"(49.4071,8.6879)",http://web.archive.org/web/20240613210531/http://www.cancertelsys.org/TelNet/
29985970,BrainEXP,0.997224808,BrainEXP,0.997224808,Brain EXPression Database,0.938273266,1,2019-01-01,http://www.brainexp.org,200,Singapore,"(1.30116,103.853)",http://web.archive.org/web/20240711002343/http://brainexp.org/
30004104,CIPEMAB,0.996844947,CIPEMAB,0.996844947,,0,1,2018-06-28,http://www.citogenetica.ufes.br,301,Brazil,"(-20.388,-40.3209)",no_wayback
30032758,HFMDB,0.992333651,HFMDB,0.992333651,human fecal metabolome database,0.964461486,1,2018-05-12,http://www.fecalmetabolome.ca,301,,,http://web.archive.org/web/20240620173126/https://fecalmetabolome.ca/
30127348,PPInS,0.995528519,PPInS,0.995528519,Protein-Protein Interaction Sitesbase,0.959092394,1,2018-08-20,http://www.cup.edu.in:99/ppins/home.php,"HTTPConnectionPool(host='www.cup.edu.in', port=99): Pool is closed.",,,no_wayback
30143675,ESCC ATLAS,0.917660445,ESCC ATLAS,0.917660445,,0,1,2018-08-24,http://www.esccatlas.org,"HTTPConnectionPool(host='www.esccatlas.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f4cc040>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20220223064845/https://www.esccatlas.org/
30285246,CRISPRlnc,0.995125651,CRISPRlnc,0.995125651,,0,1,2019-01-01,"http://www.crisprlnc.org, http://crisprlnc.xtbg.ac.cn","502, HTTPConnectionPool(host='crisprlnc.xtbg.ac.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29ed1a9a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",", ",", ","http://web.archive.org/web/20240108115618/http://crisprlnc.org/, no_wayback"
30321400,EWASdb,0.995485365,EWASdb,0.995485365,,0,1,2019-01-01,"http://www.ewas.org.cn/ewasdb, http://www.bioapp.org/ewasdb","406, 301",", ",", ","no_wayback, http://web.archive.org/web/20220518232629/http://www.bioapp.org/ewasdb/"
30329086,CAGm,0.991939008,CAGm,0.991939008,Comparative Analysis of Germline Microsatellites,0.97115584,1,2019-01-01,http://www.cagmdb.org,302,United States,"(40.7209,-74.001)",no_wayback
